431	399	0
431	398	0.101574304
431	397	0.202727823
431	396	0.303881342
431	395	0.405455646
431	394	0.506609165
431	393	0.607760243
431	392	0.709336978
431	391	0.810488056
431	390	0.911641575
431	389	1.012792653
431	388	1.114369389
431	387	1.215520466
431	386	1.316673986
431	385	1.41824829
431	384	1.51940181
431	383	1.620552887
431	382	1.722129623
431	381	1.823280701
431	380	1.924434221
431	379	2.025585299
431	378	2.127162035
431	377	2.228313112
431	376	2.329466633
431	375	2.431043369
431	374	2.532194447
431	373	2.633347967
431	372	2.734922271
431	371	2.836075791
431	370	2.937226869
431	369	3.038380389
431	368	3.139954693
431	367	3.241108214
431	366	3.342682518
431	365	3.443836039
431	364	3.544987116
431	363	3.646140637
431	362	3.747714941
431	361	3.848868462
431	360	3.95001954
431	359	4.051173061
431	358	4.152747365
431	357	4.253900886
431	356	4.355477623
431	355	4.456628701
431	354	4.557782222
431	353	4.6589333
431	352	4.760510037
431	351	4.861661115
431	350	4.962814637
431	349	5.063965714
431	348	5.165119236
431	347	5.26669354
431	346	5.367847061
431	345	5.468998139
431	344	5.570574877
431	343	5.671725955
431	342	5.772879477
431	341	5.874030554
431	340	5.975607292
431	339	6.07675837
431	338	6.177911892
431	337	6.279486196
431	336	6.380639718
431	335	6.481793241
431	334	6.583367545
431	333	6.684097851
431	332	6.785672155
431	331	6.886825678
431	330	6.987976755
431	329	7.089553494
431	328	7.190704571
431	327	7.291858094
431	326	7.393432398
431	325	7.494585921
431	324	7.595736999
431	323	7.696890522
431	322	7.798464825
431	321	7.899618349
431	320	8.000769426
431	319	8.101922949
431	318	8.203074027
431	317	8.304650766
431	316	8.405801844
431	315	8.506955367
431	314	8.608529671
431	313	8.709683195
431	312	8.810834272
431	311	8.911987796
431	310	9.013564536
431	309	9.114715613
431	308	9.215869137
431	307	9.317443441
431	306	9.418596965
431	305	9.519748042
431	304	9.620901566
431	303	9.722052644
431	302	9.823629384
431	301	9.924780462
431	300	10.02593399
431	299	10.12708506
431	298	10.22823859
431	297	10.32981289
431	296	10.43096642
431	295	10.53211749
431	294	10.63369423
431	293	10.73484531
431	292	10.83599884
431	291	10.93714991
431	290	11.03830344
431	289	11.13987774
431	288	11.24103127
431	287	11.34218479
431	286	11.4437591
431	285	11.54491262
431	284	11.6460637
431	283	11.74721722
431	282	11.84879153
431	281	11.94952184
431	280	12.05109614
431	279	12.15224967
431	278	12.25340074
431	277	12.35497749
431	276	12.45612856
431	275	12.55728209
431	274	12.65885639
431	273	12.7595867
431	272	12.86116101
431	271	12.96231453
431	270	13.06346561
431	269	13.16504235
431	268	13.26619343
431	267	13.36734695
431	266	13.46849803
431	265	13.56965156
431	264	13.67122586
431	263	13.77237939
431	262	13.87353291
431	261	13.97468399
431	260	14.07583752
431	259	14.17741182
431	258	14.27856535
431	257	14.37971643
431	256	14.48086995
431	255	14.58202103
431	254	14.68359777
431	253	14.78474885
431	252	14.88590238
431	251	14.98705345
431	250	15.08820698
431	249	15.18978128
431	248	15.29093481
431	247	15.39208589
431	246	15.49366263
431	245	15.59439048
431	244	15.69596723
431	243	15.7971183
431	242	15.89827183
431	241	15.99942291
431	240	16.10057644
431	239	16.20215318
431	238	16.30330426
431	237	16.40445779
431	236	16.50603209
431	235	16.6067624
431	234	16.7083367
431	233	16.80949023
431	232	16.91064131
431	231	17.01179484
431	230	17.11294592
431	229	17.21452266
431	228	17.31567374
431	227	17.41682726
431	226	17.51840157
431	225	17.61913188
431	224	17.72070618
431	223	17.82185971
431	222	17.92301079
431	221	18.02416432
431	220	18.1253154
431	219	18.22689214
431	218	18.32804322
431	217	18.42919675
431	216	18.53034782
431	215	18.63150135
431	214	18.7330781
431	213	18.83380595
431	212	18.93538269
431	211	19.03653377
431	210	19.1376873
431	209	19.23883838
431	208	19.34041512
431	207	19.4415662
431	206	19.54271973
431	205	19.64387081
431	204	19.74502434
431	203	19.84617541
431	202	19.94732894
431	201	20.04890325
431	200	20.15005678
431	199	20.25120785
431	198	20.3527846
431	197	20.45351245
431	196	20.5550892
431	195	20.65624027
431	194	20.7573938
431	193	20.85854488
431	192	20.95969841
431	191	21.06084949
431	190	21.16200302
431	189	21.26357732
431	188	21.36473085
431	187	21.46588438
431	186	21.56745869
431	185	21.668189
431	184	21.76976331
431	183	21.87091684
431	182	21.97206791
431	181	22.07322144
431	180	22.17437252
431	179	22.27552605
431	178	22.37710036
431	177	22.47825389
431	176	22.57940496
431	175	22.68055849
431	174	22.78170957
431	173	22.8828631
431	172	22.98401418
431	171	23.08559093
431	170	23.186742
431	169	23.28789554
431	168	23.38904661
431	167	23.49020014
431	166	23.59177445
431	165	23.69250476
431	164	23.79407907
431	163	23.8952326
431	162	23.99638613
431	161	24.09753721
431	160	24.19911396
431	159	24.29984181
431	158	24.40141855
431	157	24.50214641
431	156	24.60372315
431	155	24.70487423
431	154	24.80602776
431	153	24.90717884
431	152	25.00833237
431	151	25.10990668
431	150	25.21106021
431	149	25.31221129
431	148	25.41336482
431	147	25.5145159
431	146	25.61566943
431	145	25.71682051
431	144	25.81797404
431	143	25.91912512
431	142	26.02027865
431	141	26.12185295
431	140	26.22300648
431	139	26.32415756
431	138	26.42531109
431	137	26.52646217
431	136	26.62803892
431	135	26.72876924
431	134	26.83034354
431	133	26.93149707
431	132	27.03264815
431	131	27.13380168
431	130	27.23495276
431	129	27.3361063
431	128	27.4376806
431	127	27.53841092
431	126	27.63998522
431	125	27.74113875
431	124	27.84228983
431	123	27.94344336
431	122	28.04459444
431	121	28.14574798
431	120	28.24732228
431	119	28.3480526
431	118	28.4496269
431	117	28.55035722
431	116	28.65193152
431	115	28.75308506
431	114	28.85423613
431	113	28.95538967
431	112	29.05654075
431	111	29.15769428
431	110	29.25926858
431	109	29.3599989
431	108	29.46157565
431	107	29.56272673
431	106	29.66388026
431	105	29.76503134
431	104	29.86618488
431	103	29.96733595
431	102	30.06848949
431	101	30.16964057
431	100	30.27121732
